"CENSUS_YEAR","GEO_CODE (POR)","GEO_LEVEL","GEO_NAME","GNR","GNR_LF","DATA_QUALITY_FLAG","ALT_GEO_CODE","DIM: Profile of Health Regions (2247)","Member ID: Profile of Health Regions (2247)","Notes: Profile of Health Regions (2247)","Dim: Sex (3): Member ID: [1]: Total - Sex","Dim: Sex (3): Member ID: [2]: Male","Dim: Sex (3): Member ID: [3]: Female"
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Moose Cree",1962,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Naskapi",1963,,160,75,85
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Northern East Cree",1964,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Plains Cree",1965,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Southern East Cree",1966,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Swampy Cree",1967,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Woods Cree",1968,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Cree, n.o.s.",1969,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Eastern Algonquian languages",1970,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Malecite",1971,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Mi'kmaq",1972,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Ojibway-Potawatomi languages",1973,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Algonquin",1974,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Ojibway",1975,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Oji-Cree",1976,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Ottawa (Odawa)",1977,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Algonquian languages, n.i.e.",1978,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Athabaskan languages",1979,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Northern Athabaskan languages",1980,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Babine (Wetsuwet'en)",1981,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Beaver",1982,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Carrier",1983,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Chilcotin",1984,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Dene",1985,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Dogrib (Tlicho)",1986,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Gwich'in",1987,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Sarsi (Sarcee)",1988,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Sekani",1989,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Slavey-Hare languages",1990,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","North Slavey (Hare)",1991,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","South Slavey",1992,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Slavey, n.o.s.",1993,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tahltan languages",1994,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kaska (Nahani)",1995,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tahltan",1996,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tutchone languages",1997,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Northern Tutchone",1998,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Southern Tutchone",1999,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Athabaskan languages, n.i.e.",2000,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Haida",2001,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Inuit languages",2002,,25,0,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Inuinnaqtun (Inuvialuktun)",2003,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Inuktitut",2004,,25,10,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Inuit languages, n.i.e.",2005,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Iroquoian languages",2006,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Cayuga",2007,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Mohawk",2008,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Oneida",2009,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Iroquoian languages, n.i.e.",2010,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kutenai",2011,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Michif",2012,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Salish languages",2013,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Comox",2014,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Halkomelem",2015,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Lillooet",2016,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Okanagan",2017,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Shuswap (Secwepemctsin)",2018,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Squamish",2019,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Straits",2020,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Thompson (Ntlakapamux)",2021,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Salish languages, n.i.e.",2022,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Siouan languages",2023,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Dakota",2024,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Stoney",2025,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Siouan languages, n.i.e.",2026,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tlingit",2027,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tsimshian languages",2028,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Gitxsan (Gitksan)",2029,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Nisga'a",2030,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tsimshian",2031,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Wakashan languages",2032,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Haisla",2033,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Heiltsuk",2034,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kwakiutl (Kwak'wala)",2035,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Nuu-chah-nulth (Nootka)",2036,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Wakashan languages, n.i.e.",2037,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Aboriginal languages, n.o.s.",2038,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Non-Aboriginal languages",2039,,190,120,70
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Afro-Asiatic languages",2040,,20,20,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Berber languages",2041,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kabyle",2042,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Berber languages, n.i.e.",2043,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Cushitic languages",2044,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Bilen",2045,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Oromo",2046,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Somali",2047,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Cushitic languages, n.i.e.",2048,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Semitic languages",2049,,25,20,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Amharic",2050,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Arabic",2051,,25,15,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Assyrian Neo-Aramaic",2052,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Chaldean Neo-Aramaic",2053,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Harari",2054,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Hebrew",2055,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Maltese",2056,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tigrigna",2057,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Semitic languages, n.i.e.",2058,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Afro-Asiatic languages, n.i.e.",2059,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Austro-Asiatic languages",2060,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Khmer (Cambodian)",2061,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Vietnamese",2062,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Austro-Asiatic languages, n.i.e",2063,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Austronesian languages",2064,,15,10,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Bikol",2065,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Cebuano",2066,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Fijian",2067,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Hiligaynon",2068,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Ilocano",2069,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Malagasy",2070,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Malay",2071,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Pampangan (Kapampangan, Pampango)",2072,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Pangasinan",2073,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tagalog (Pilipino, Filipino)",2074,,10,10,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Waray-Waray",2075,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Austronesian languages, n.i.e.",2076,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Creole languages",2077,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Haitian Creole",2078,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Creole, n.o.s.",2079,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Creole languages, n.i.e.",2080,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Dravidian languages",2081,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kannada",2082,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Malayalam",2083,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tamil",2084,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Telugu",2085,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Dravidian languages, n.i.e.",2086,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Hmong-Mien languages",2087,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Indo-European languages",2088,,35,25,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Albanian",2089,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Armenian",2090,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Balto-Slavic languages",2091,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Baltic languages",2092,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Latvian",2093,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Lithuanian",2094,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Slavic languages",2095,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Belarusan",2096,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Bosnian",2097,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Bulgarian",2098,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Croatian",2099,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Czech",2100,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Macedonian",2101,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Polish",2102,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Russian",2103,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Serbian",2104,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Serbo-Croatian",2105,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Slovak",2106,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Slovene (Slovenian)",2107,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Ukrainian",2108,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Slavic languages, n.i.e.",2109,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Celtic languages",2110,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Scottish Gaelic",2111,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Welsh",2112,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Celtic languages, n.i.e.",2113,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Germanic languages",2114,,25,20,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Afrikaans",2115,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Danish",2116,,0,10,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Dutch",2117,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Frisian",2118,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","German",2119,,10,10,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Icelandic",2120,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Norwegian",2121,,10,10,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Swedish",2122,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Vlaams (Flemish)",2123,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Yiddish",2124,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Germanic languages, n.i.e.",2125,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Greek",2126,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Indo-Iranian languages",2127,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Indo-Aryan languages",2128,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Bengali",2129,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Gujarati",2130,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Hindi",2131,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kashmiri",2132,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Konkani",2133,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Marathi",2134,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Nepali",2135,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Oriya (Odia)",2136,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Punjabi (Panjabi)",2137,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Sindhi",2138,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Sinhala (Sinhalese)",2139,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Urdu",2140,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Iranian languages",2141,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kurdish",2142,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Pashto",2143,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Persian (Farsi)",2144,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Indo-Iranian languages, n.i.e.",2145,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Italic (Romance) languages",2146,,10,10,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Catalan",2147,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Italian",2148,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Portuguese",2149,,10,0,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Romanian",2150,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Spanish",2151,,10,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Italic (Romance) languages, n.i.e.",2152,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Japanese",2153,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kartvelian languages",2154,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Georgian",2155,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Korean",2156,,10,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Mongolic languages",2157,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Mongolian",2158,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Niger-Congo languages",2159,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Akan (Twi)",2160,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Bamanankan",2161,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Edo",2162,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Ewe",2163,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Fulah (Pular, Pulaar, Fulfulde)",2164,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Ga",2165,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Ganda",2166,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Igbo",2167,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Lingala",2168,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Rundi (Kirundi)",2169,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Kinyarwanda (Rwanda)",2170,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Shona",2171,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Swahili",2172,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Wolof",2173,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Yoruba",2174,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Niger-Congo languages, n.i.e.",2175,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Nilo-Saharan languages",2176,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Dinka",2177,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Nilo-Saharan languages, n.i.e.",2178,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Sign languages",2179,,30,20,15
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","American Sign Language",2180,,20,10,20
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Quebec Sign Language",2181,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Sign languages, n.i.e",2182,,15,10,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Sino-Tibetan languages",2183,,80,45,30
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Chinese languages",2184,,80,50,30
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Cantonese",2185,,30,20,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Hakka",2186,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Mandarin",2187,,15,10,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Min Dong",2188,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",2189,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Wu (Shanghainese)",2190,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Chinese, n.o.s.",2191,,35,20,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Chinese languages, n.i.e.",2192,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tibeto-Burman languages",2193,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Burmese",2194,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Karenic languages",2195,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tibetan",2196,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tibeto-Burman languages, n.i.e.",2197,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tai-Kadai languages",2198,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Lao",2199,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Thai",2200,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Tai-Kadai languages, n.i.e",2201,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Turkic languages",2202,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Azerbaijani",2203,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Turkish",2204,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Uyghur",2205,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Uzbek",2206,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Turkic languages, n.i.e.",2207,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Uralic languages",2208,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Estonian",2209,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Finnish",2210,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Hungarian",2211,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Uralic languages, n.i.e.",2212,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Other languages, n.i.e.",2213,,0,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Multiple responses",2214,,655,235,420
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","English and French",2215,,480,135,340
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","English and non-official language",2216,,170,95,70
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","French and non-official language",2217,,0,0,10
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","English, French and non-official language",2218,,10,0,0
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","Total - Other language(s) used regularly at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% Sample Data",2219,236,286035,148060,137975
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","None",2220,,281215,146085,135130
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","English",2221,,1115,410,710
2016,"10","1","Newfoundland and Labrador",4.0,6.8,"00000","10","French",2222,,2665,1060,1605
